Date,DWPC,HCLD,LCLD,MCLD,PRCP,PRES,TMPC,UWND,VWND,WSPD
11/4/2017,7.77,0,99,0,0.36,989.1,9.54,-3,3.6,4.686149806
11/4/2017,11.77,1,97,0,0.56,987,14.54,-0.3,4.7,4.709564736
11/4/2017,14.18,40,98,0,0.27,985.1,16.34,1.1,4.4,4.535416188
11/5/2017,13.28,70,70,0,0.81,984.9,14.04,0.4,2.8,2.828427125
11/5/2017,12.91,100,0,34,0,985.1,13.64,0.9,2.7,2.846049894
11/5/2017,14.54,99,99,10,0,983.1,15.14,-0.1,2.2,2.202271555
11/5/2017,13.6,84,7,50,0.01,983.8,14.24,-0.4,3.3,3.324154028
11/5/2017,15.46,58,90,3,1.03,982,15.84,1.2,2.9,3.138470965
11/5/2017,16.42,71,95,46,2.37,981.5,16.94,1.2,3.7,3.889730068
11/5/2017,17.96,46,100,61,1.3,981.2,19.44,2.7,6.2,6.762396025
11/5/2017,17.95,50,100,36,9.73,980.4,21.24,4.3,2.1,4.785394446
11/5/2017,17.57,90,98,67,9.51,979,19.44,2.3,0.5,2.353720459
11/6/2017,14.34,95,99,69,11.49,980.3,15.24,-1,-4.6,4.707440918
11/6/2017,11.18,69,100,67,8.33,982.1,13.04,-2,-6.7,6.992138443
11/6/2017,8.55,35,86,34,1.43,985.1,11.14,-0.5,-5.9,5.921148537
11/6/2017,5.34,0,23,0,0,989.1,8.14,0.3,-5.2,5.208646657
11/6/2017,1.78,0,0,0,0,991.1,4.74,-0.1,-5.7,5.700877125
11/6/2017,-0.54,0,0,0,0,993,2.74,-1.7,-4.2,4.531004304
11/6/2017,0.72,0,0,1,0,995,5.24,-2.7,-3.4,4.341658669
11/6/2017,2.36,0,0,1,0,995,9.34,-2.5,-3.3,4.140048309
11/6/2017,3.05,0,0,55,0.05,993.5,9.44,-3.7,-3.8,5.303772242
11/7/2017,2.28,0,0,59,0.06,993.8,6.64,-4,-2.1,4.517742799
11/7/2017,1.12,0,0,0,0,994.6,5.04,-3.2,-1.7,3.623534186
11/7/2017,1.45,43,0,2,0,995.1,4.64,-3.6,-3.6,5.091168825
11/7/2017,0.88,12,0,0,0,994.1,4.54,-3.2,-3.2,4.5254834
11/7/2017,0.33,100,0,2,0,994.1,4.24,-4,-3.6,5.381449619
11/7/2017,0.03,100,0,6,0,995.2,3.84,-3.2,-4,5.12249939
11/7/2017,-0.06,100,0,1,0,996.3,5.54,-4.5,-4.2,6.155485359
11/7/2017,-0.16,100,0,21,0,996.9,8.14,-3.4,-4.8,5.882176468
11/7/2017,-2.09,100,0,72,0,995.1,8.54,-4.1,-4.5,6.087692502
11/8/2017,-2.03,97,17,86,0.01,996.8,6.64,-2.9,-4.4,5.269724851
11/8/2017,-0.32,49,8,59,0,997.9,4.44,-1.8,-3.2,3.67151195
11/8/2017,0.49,25,4,30,0,998.2,3.24,-0.9,-3,3.132091953
11/8/2017,0.88,17,1,57,0,998.7,3.74,-1.2,-2.9,3.138470965
11/8/2017,0.15,0,0,0,0,998.7,2.54,-0.9,-2.9,3.03644529
11/8/2017,-1.17,0,0,0,0,999,1.64,-0.9,-2.8,2.941088234
11/8/2017,-1.66,0,0,0,0,1000.4,4.84,-1.3,-2.6,2.906888371
11/8/2017,-1.72,0,0,0,0,998.8,7.94,-1,-2.4,2.6
11/8/2017,-2.82,0,0,0,0,997,8.64,0.1,-1.1,1.104536102
11/9/2017,-2.82,0,0,0,0,996.8,5.34,-0.1,-0.6,0.608276253
11/9/2017,-2.99,0,0,0,0,996.8,4.24,0.5,-0.2,0.538516481
11/9/2017,-3.04,0,0,0,0,996.6,3.34,1.7,0.1,1.702938637
11/9/2017,-2.03,0,0,0,0,996.6,3.24,1.7,0.2,1.711724277
11/9/2017,-2.55,4,0,0,0,995.1,2.34,1.6,0.7,1.74642492
11/9/2017,-2.59,13,0,0,0,994.8,1.74,2.5,1.9,3.140063694
11/9/2017,-1.77,0,0,0,0,994.9,6.04,5.2,2.2,5.646237685
11/9/2017,-1.15,0,0,0,0,994.6,8.84,6.2,-1.9,6.484597135
11/9/2017,-1.06,0,0,0,0,995.5,7.44,3.9,-5.7,6.90651866
11/10/2017,-7.78,0,0,0,0,999.1,2.14,2,-5,5.385164807
11/10/2017,-11.68,0,0,0,0,1001.2,-0.66,0.5,-5.3,5.323532662
11/10/2017,-13.8,12,0,0,0,1002.6,-2.76,-0.5,-5,5.024937811
11/10/2017,-15.58,18,0,0,0,1002.5,-3.46,-0.5,-5.6,5.622277119
11/10/2017,-17.14,2,0,0,0,1003.8,-4.26,-1.1,-4.8,4.924428901
11/10/2017,-17.73,5,0,7,0,1005.4,-4.76,-1.1,-3.9,4.052159918
11/10/2017,-14.81,0,0,0,0,1007,-2.36,-2.2,-3,3.720215048
11/10/2017,-9.15,28,0,0,0,1005.8,1.94,-3.7,0.5,3.733630941
11/10/2017,-9.24,37,0,0,0,1004.1,2.34,-3.8,1,3.929376541
11/11/2017,-10.14,25,0,0,0,1004.1,-1.26,-3.1,0.5,3.140063694
11/11/2017,-10.95,69,0,0,0,1003.5,-1.76,-3.1,1.4,3.40147027
11/11/2017,-12.22,64,0,0,0,1003.5,-2.06,-3.5,1.9,3.98246155
11/11/2017,-11.35,85,0,0,0,1002.6,-1.56,-2.8,2.5,3.753664876
11/11/2017,-11.5,100,0,0,0,1002.5,-2.26,-3.1,2.3,3.860051813
11/11/2017,-9.68,100,0,0,0,1001.8,-2.36,-2.6,2.7,3.748332963
11/11/2017,-8.94,100,0,0,0,1001.5,0.14,-2.8,3.3,4.327817002
11/11/2017,-6.68,100,0,0,0,999.4,4.84,-1.8,3.8,4.204759208
11/11/2017,-5.32,100,0,0,0,997.3,5.94,-1.9,3,3.551056181
11/12/2017,-4.87,100,0,0,0,997.3,2.74,-2.2,2.3,3.182766093
11/12/2017,-4.45,100,0,0,0,996.6,1.74,-1.8,2.7,3.244996148
11/12/2017,-3.7,58,1,75,0,997.2,3.24,-0.3,2.1,2.121320344
11/12/2017,-3.08,50,14,19,0,996.8,2.94,0.2,2,2.009975124
11/12/2017,-2.99,0,29,86,0,997,2.64,-0.5,1.5,1.58113883
11/12/2017,-1.54,0,56,92,0.03,997.1,3.64,-0.4,1.9,1.941648784
11/12/2017,-0.29,0,99,66,0.07,997.8,4.94,-0.1,1.3,1.303840481
11/12/2017,0.87,0,99,33,0.16,998,6.34,0.1,-0.2,0.223606798
11/12/2017,1.8,0,98,47,0.46,997.3,5.74,0.4,-1,1.077032961
11/13/2017,1.8,0,77,59,1.43,999.2,4.04,1.1,-1.8,2.109502311
11/13/2017,1.43,0,1,0,0,1000.3,2.84,1.3,-2.5,2.817800561
11/13/2017,0.91,0,1,0,0,1001.5,1.74,0.8,-2.6,2.720294102
11/13/2017,-0.63,6,0,0,0,1002.6,0.54,1,-2.5,2.692582404
11/13/2017,-1,0,0,0,0,1002.7,-0.16,0.5,-2.2,2.256102835
11/13/2017,-1.38,0,0,0,0,1003.6,-0.66,0.5,-1.5,1.58113883
11/13/2017,-0.38,0,0,0,0,1004.6,3.24,0,-1.3,1.3
11/13/2017,-0.5,7,0,0,0,1003.7,7.74,0.3,-0.4,0.5
11/13/2017,-0.79,30,0,0,0,1001.7,8.84,-0.4,-0.1,0.412310563
11/14/2017,-0.46,54,0,0,0,1001.6,5.54,-1.5,0.8,1.7
11/14/2017,-0.06,100,0,34,0,1001,4.84,-1.8,1.8,2.545584412
11/14/2017,1.17,92,0,34,0,1000.9,3.04,-0.5,2.9,2.942787794
11/14/2017,-0.14,87,0,38,0,1000.5,3.64,-1.2,2.3,2.594224354
11/14/2017,0.76,0,0,0,0,1000.3,1.84,-0.6,2.7,2.765863337
11/14/2017,-0.08,0,0,0,0,999.9,1.14,-0.9,2.8,2.941088234
11/14/2017,0.48,0,0,0,0,999.9,4.54,-0.9,4.4,4.491102315
11/14/2017,1.15,1,0,0,0,997.2,9.14,-1.2,5.2,5.336665626
11/14/2017,1.64,10,0,0,0,994.7,10.24,-0.8,5.1,5.1623638
11/15/2017,2.01,18,9,0,0,993.9,7.54,-1.2,4.1,4.272001873
11/15/2017,1.71,30,98,0,0,993.1,8.14,-0.5,5.6,5.622277119
11/15/2017,1.82,53,99,0,0,991.6,8.14,0.1,5.5,5.500909016
11/15/2017,3.07,55,96,0,0,990.8,8.24,-0.4,5.7,5.714017851
11/15/2017,3.33,100,100,3,0,988.6,8.24,-0.6,5.7,5.731491952
11/15/2017,5.18,100,100,42,3.83,987.1,7.94,1.5,6.4,6.573431372
11/15/2017,6.17,100,100,79,2.77,986.3,8.54,4.7,5.5,7.234638899
11/15/2017,7.97,50,100,73,3.06,985.3,9.44,4.6,3.4,5.720139858
11/15/2017,8.96,0,83,0,0.44,985.6,12.84,5.4,-2.6,5.993329626
11/16/2017,2.3,0,42,0,0.48,988.4,8.54,4.1,-2.2,4.65295605
11/16/2017,0.83,0,0,0,0,990.5,6.04,3.9,-2.2,4.477722635
11/16/2017,-3.33,0,0,0,0,991.3,2.14,3.9,-3.6,5.307541804
11/16/2017,-1.22,0,0,0,0,992.6,2.94,3.2,-3.1,4.455333882
11/16/2017,-4.17,0,0,0,0,992.7,0.44,3.5,-2.6,4.360045871
11/16/2017,-4.39,0,0,0,0,994,-0.66,2.8,-2.8,3.959797975
11/16/2017,-3.71,0,0,0,0,995.9,1.34,1.9,-3.4,3.894868419
11/16/2017,-2.83,10,0,0,0,995.7,5.44,1.3,-2.2,2.555386468
11/16/2017,-2.84,32,0,0,0,995.2,6.74,0.4,-1.3,1.360147051
11/17/2017,-2.2,49,0,0,0,995.9,3.74,-1.7,-0.2,1.711724277
11/17/2017,-1.79,10,0,0,0,996.2,2.44,-2.3,1.4,2.692582404
11/17/2017,-1.56,12,0,0,0,995.6,1.64,-2.1,2.3,3.1144823
11/17/2017,-2.09,34,0,0,0,995.4,0.84,-2.4,2.4,3.39411255
11/17/2017,-1.9,62,0,0,0,994.6,0.44,-1.9,2.9,3.466987165
11/17/2017,-1.56,66,0,0,0,993.1,0.54,-2.1,4.4,4.875448697
11/17/2017,-0.89,67,6,0,0,991.2,3.84,-2.2,6.6,6.957010852
11/17/2017,-0.11,81,29,0,0.02,987.4,6.54,-1.2,5.8,5.922837158
11/17/2017,2.03,96,67,65,0,982.7,9.44,-0.8,6.9,6.946221995
11/18/2017,4.74,98,69,83,0.2,981,9.84,0.8,6.5,6.549045732
11/18/2017,9.04,100,97,81,0.5,977.8,11.54,1.1,8.5,8.570880935
11/18/2017,12.63,100,99,91,4.29,973.9,14.04,2.6,9.1,9.464142856
11/18/2017,11.32,68,100,82,0,974.2,12.54,1.5,7.7,7.844743463
11/18/2017,14.26,4,100,43,2.21,971.1,15.44,3.8,6.7,7.702596965
11/18/2017,15.13,6,99,30,4.84,968.7,16.14,3.2,5.7,6.536818798
11/18/2017,15.85,99,100,51,11.79,965.3,17.34,4.1,6.2,7.433034374
11/18/2017,10.89,51,71,27,6.12,965.5,13.44,5,-7.9,9.349331527
11/18/2017,2.17,0,100,16,1.2,971.1,5.54,4.7,-11.1,12.05404496
11/19/2017,0.04,0,100,58,3.75,977.7,4.64,7,-8.8,11.24455424
11/19/2017,-2.81,21,34,93,0.03,982.1,2.64,6.3,-6.7,9.196738552
11/19/2017,-3.44,33,4,17,0,986,0.94,4.7,-4.8,6.717886572
11/19/2017,-3.81,10,17,47,0.03,985,0.94,5.3,-5.5,7.638062582
11/19/2017,-5.76,0,0,0,0,987.6,-1.36,4.6,-4.4,6.365532185
11/19/2017,-7.78,0,0,0,0,989.7,-2.56,4.5,-4.2,6.155485359
11/19/2017,-9.53,0,0,0,0,991.9,-1.66,4.8,-4.3,6.444377394
11/19/2017,-10,0,0,0,0,992.3,1.34,5.2,-3.5,6.268173578
11/19/2017,-9.4,1,0,8,0,991.7,2.34,5,-1.8,5.314132102
11/20/2017,-8.05,0,0,4,0,992.3,-0.36,3.2,0.5,3.238826948
11/20/2017,-7.93,0,0,0,0,992.5,-0.56,2.7,1.4,3.041381265
11/20/2017,-6.77,0,0,0,0,992.1,-0.46,2.4,2.7,3.612478374
11/20/2017,-6.38,8,0,0,0,992.4,-0.46,2.3,3.1,3.860051813
11/20/2017,-6.03,88,0,0,0,990.8,0.54,2.3,4.4,4.964876635
11/20/2017,-5.42,69,0,0,0,990.4,0.44,2.7,5.1,5.770615219
11/20/2017,-3.34,65,0,0,0,990.5,3.64,3.8,5.5,6.685057965
11/20/2017,-0.38,82,0,0,0,988.4,8.24,4.2,6.5,7.738862966
11/20/2017,0.7,89,0,0,0,986.1,9.54,3.3,6.3,7.111961755
11/21/2017,0,57,0,0,0,985.2,6.94,2.2,7.2,7.52861209
11/21/2017,-0.69,0,0,0,0,984.8,6.14,3.3,7.5,8.19390017
11/21/2017,-2.09,34,0,0,0,983.3,5.24,3.6,7.7,8.5
11/21/2017,-0.67,31,0,0,0,983.5,5.74,3.9,7.3,8.276472679
11/21/2017,-1.13,98,0,33,0,982,4.94,3.7,6.7,7.653757247
11/21/2017,-0.47,95,0,35,0,982,4.44,3.7,6.4,7.392563831
11/21/2017,1.45,39,0,0,0,983.7,6.74,5.5,5,7.433034374
11/21/2017,3.07,69,0,0,0,984.8,9.84,6.2,0.5,6.220128616
11/21/2017,-3.28,67,28,100,0.12,988.3,5.64,3.3,-5.2,6.158733636
11/22/2017,-4.7,33,37,83,0.36,991.9,2.34,2.3,-3,3.780211634
11/22/2017,-5.82,0,0,0,0,994.6,0.84,2.2,-4.2,4.741307836
11/22/2017,-6.45,0,0,0,0,996,-0.86,2.1,-3.2,3.827531842
11/22/2017,-8.37,0,0,0,0,995.9,-1.56,1.8,-4.2,4.569463864
11/22/2017,-9.2,0,0,0,0,997,-2.16,1.3,-3.7,3.92173431
11/22/2017,-9.57,0,0,0,0,999.3,-2.76,1,-2.8,2.973213749
11/22/2017,-10.76,0,0,0,0,1000.6,-1.06,0.6,-2.3,2.376972865
11/22/2017,-11.16,0,0,0,0,998.8,1.94,2.2,-1,2.416609195
11/22/2017,-10.23,3,0,0,0,996.9,2.84,2.2,-0.9,2.376972865
11/23/2017,-9.47,41,0,1,0,996.2,-0.36,1.6,0.7,1.74642492
11/23/2017,-9.28,43,0,81,0,995.4,0.04,0.6,1.9,1.992485885
11/23/2017,-9.22,67,0,76,0,995.4,0.24,1.1,2.7,2.915475947
11/23/2017,-8.72,39,3,91,0,993.8,0.74,1,3,3.16227766
11/23/2017,-8.85,0,38,90,0,993.4,0.34,1.8,3.5,3.935733731
11/23/2017,-8.81,0,37,51,0,991.9,-0.96,1.6,3.6,3.939543121
11/23/2017,-8.37,0,46,0,0,991.4,2.04,2.8,4.4,5.215361924
11/23/2017,-5.68,0,23,0,0,989.4,6.24,3.4,3.5,4.87954916
11/23/2017,-3.46,0,0,0,0,988,7.14,3.3,2,3.858756276
11/24/2017,-2.89,0,0,0,0,988.4,3.54,1.8,1.2,2.163330765
11/24/2017,-2.59,0,0,0,0,988.6,2.64,1.3,1.7,2.140093456
11/24/2017,-2.11,0,0,0,0,987.7,2.24,1.2,2.5,2.773084925
11/24/2017,-2.2,0,0,0,0,987.1,2.04,1,3,3.16227766
11/24/2017,-1.9,0,0,0,0,985.6,1.74,1.2,3.1,3.324154028
11/24/2017,-1.36,9,0,0,0,984.6,1.74,0.9,3.8,3.905124838
11/24/2017,0.6,9,0,0,0,983.5,5.54,1.6,5.7,5.920304046
11/24/2017,3.16,4,0,0,0,980.5,11.24,2.1,7.1,7.404052944
11/24/2017,4.6,0,0,0,0,976.8,12.94,2.4,8,8.352245207
11/25/2017,4.73,33,0,33,0,977.3,11.34,3.3,6.7,7.46860094
11/25/2017,6.04,67,0,100,0.13,977.6,11.84,5.2,4.8,7.076722405
11/25/2017,6.1,50,0,35,0,978.3,10.24,4.3,0.2,4.30464865
11/25/2017,6.98,72,0,67,0.33,980,10.14,4.3,-1.4,4.522167622
11/25/2017,7.68,82,0,0,0,981.4,9.04,3,-3.8,4.841487375
11/25/2017,4,58,0,0,0,984.8,6.14,2.9,-3.1,4.244997055
11/25/2017,1.06,0,0,0,0,988.1,7.34,3.6,-5.5,6.573431372
11/25/2017,-0.19,0,0,0,0,989.5,10.24,4.9,-4.6,6.72086304
11/25/2017,-1.14,0,0,0,0,990.1,10.34,4.7,-5,6.862215386
11/26/2017,-1.33,3,0,0,0,992.4,6.44,2.9,-2.8,4.031128874
11/26/2017,-1.86,0,0,0,0,994.5,4.34,1.9,-2.6,3.220248438
11/26/2017,-2.78,0,0,0,0,996.2,2.44,0.5,-2.5,2.549509757
11/26/2017,-2,0,0,0,0,995.6,3.24,0.8,-2.6,2.720294102
11/26/2017,-3.31,0,0,0,0,996.1,1.64,1,-1.7,1.972308292
11/26/2017,-4.5,0,0,0,0,996.6,0.74,1,-1,1.414213562
11/26/2017,-4.68,4,0,0,0,997.4,3.74,1.6,1.1,1.941648784
11/26/2017,-1.8,2,0,0,0,995.7,8.94,2.9,2.3,3.701351105
11/26/2017,1.62,1,0,0,0,993.3,11.04,3.6,3,4.686149806
11/27/2017,2.45,10,0,0,0,992.8,7.64,2.3,3,3.780211634
11/27/2017,1.49,10,0,0,0,992.9,6.74,2.7,2.6,3.748332963
11/27/2017,1.73,0,0,0,0,992.3,6.24,2.6,2.4,3.538361203
11/27/2017,0.62,5,0,0,0,992.3,5.84,2.3,2.5,3.39705755
11/27/2017,0.95,6,0,0,0,992,5.54,2.1,2.3,3.1144823
11/27/2017,0.58,19,0,0,0,992,4.94,1.7,2.3,2.860069929
11/27/2017,1.7,10,0,0,0,992.2,8.04,2,3.1,3.689173349
11/27/2017,3.24,6,0,0,0,990.6,12.74,1.5,4.3,4.554119015
11/27/2017,4.87,23,0,0,0,988.4,14.14,1,5.2,5.295280918
11/28/2017,4.6,33,0,0,0,988.1,11.14,0.1,5.6,5.600892786
11/28/2017,2.74,31,0,0,0,987.9,10.64,1.9,6.8,7.060453243
11/28/2017,0.42,15,0,0,0,988.1,10.44,2.5,7,7.433034374
11/28/2017,1.48,22,0,0,0,987.6,10.04,2.3,7.3,7.653757247
11/28/2017,0.18,0,0,0,0,988.3,9.84,2.6,6.8,7.280109889
11/28/2017,0.87,0,0,0,0,989,9.24,2.1,7.1,7.404052944
11/28/2017,1.7,0,0,0,0,989.7,11.24,3.1,7.7,8.300602388
11/28/2017,2.5,0,0,0,0,989.8,14.94,4.3,6.6,7.877182237
11/28/2017,3.4,0,1,0,0,989.8,15.44,3.6,4.5,5.762811814
11/29/2017,3.93,21,10,0,0,991.8,12.04,1.6,3.7,4.031128874
11/29/2017,5.46,96,88,0,0.01,994.2,11.64,2.5,0,2.5
11/29/2017,4.69,92,94,0,0.08,996.1,10.54,-1.1,-4.4,4.535416188
11/29/2017,3.2,86,100,0,0,995.6,10.94,-0.8,-4.7,4.767598976
11/29/2017,-2.99,67,3,0,0,997.2,7.24,-0.9,-4.2,4.295346319
11/29/2017,-4.52,33,1,0,0,998.6,5.24,-1.5,-4,4.272001873
11/29/2017,-5.65,0,0,0,0,999.9,6.34,-3.6,-2.5,4.3829214
11/29/2017,-4.56,17,0,19,0,999,9.34,-4,-0.1,4.001249805
11/29/2017,-2.11,100,41,33,0,996.8,9.54,-2.7,0.4,2.729468813
11/30/2017,-0.72,84,70,18,0,995.7,8.94,-2.7,1.5,3.088689042
11/30/2017,1.57,0,30,0,0,994.1,7.34,-1.6,2.7,3.138470965
11/30/2017,3.8,19,0,0,0,992.3,6.84,1,3.1,3.257299495
11/30/2017,4.61,20,30,0,0.01,993.7,7.94,0.9,3.4,3.517101079
11/30/2017,5.64,54,71,34,1.18,990.9,7.74,2.9,1.7,3.361547263
11/30/2017,5.76,61,81,36,1.22,990.9,7.64,3,-0.3,3.014962686
11/30/2017,0.23,100,44,37,0,991.9,8.24,4.1,-3.7,5.522680509
11/30/2017,-0.52,54,22,19,0,991.9,10.84,3.3,-4.2,5.341348144
11/30/2017,-1.11,58,0,0,0,992.3,10.74,3.6,-3.4,4.951767361
12/1/2017,-0.63,35,0,0,0,994.1,6.94,2.6,-1.7,3.106444913
12/1/2017,-0.8,0,0,0,0,995.2,5.34,2.3,-1.8,2.920616373
12/1/2017,-1.87,0,0,0,0,996.4,4.04,1.6,-1.5,2.19317122
12/1/2017,-1.13,0,0,0,0,996.2,4.14,1.8,-1.9,2.617250466
12/1/2017,-2.19,0,0,0,0,996.6,3.04,0.3,-1,1.044030651
12/1/2017,-2.48,0,0,0,0,997.2,2.54,-0.4,0,0.4
12/1/2017,-1.97,0,0,0,0,998,5.44,-0.2,1.2,1.216552506
12/1/2017,-2.06,0,0,0,0,997.2,9.44,0.9,2.6,2.751363298
12/1/2017,-1.84,0,0,0,0,995.5,10.04,1.1,2.4,2.640075756
12/2/2017,-1.33,0,0,0,0,995.5,6.34,-0.2,2.3,2.308679276
12/2/2017,-1.18,0,0,0,0,995.5,4.94,-0.4,2.8,2.828427125
12/2/2017,-1.41,0,0,0,0,995.4,4.04,0.5,2.9,2.942787794
12/2/2017,-2.22,0,0,0,0,994.7,4.04,0.5,2.4,2.451530134
12/2/2017,-1.55,0,0,100,0,994.1,5.34,0.3,2.3,2.319482701
12/2/2017,-1.35,20,0,100,0,993.9,5.34,0.5,2.6,2.647640459
12/2/2017,-1.35,0,0,33,0,994.4,6.84,1.2,3.3,3.511409973
12/2/2017,-0.57,37,0,17,0,993.5,10.84,2.3,2.4,3.324154028
12/2/2017,0.45,88,0,0,0,992.4,11.74,2,2,2.828427125
12/3/2017,1,51,0,0,0,993.4,8.24,1.5,1.2,1.920937271
12/3/2017,1.5,0,0,0,0,994.2,7.04,1.6,0.7,1.74642492
12/3/2017,1.86,0,0,0,0,994.4,6.24,1.4,-0.2,1.414213562
12/3/2017,1.98,0,0,0,0,994.5,6.04,1.6,0.5,1.676305461
12/3/2017,1.61,0,0,0,0,994.6,5.44,1.1,-0.1,1.104536102
12/3/2017,1.15,0,0,0,0,994.8,4.94,-1.2,0,1.2
12/3/2017,2.13,0,0,0,0,996.1,7.44,-0.6,2.3,2.376972865
12/3/2017,3.33,4,0,0,0,994.6,12.24,-0.8,3.5,3.590264614
12/3/2017,4.69,41,0,0,0,992.5,13.14,-1.1,4.1,4.244997055
12/4/2017,5.23,52,0,0,0,992,9.64,-1.9,4.2,4.609772229
12/4/2017,4.96,97,0,0,0,991.1,9.94,-1.5,5.9,6.087692502
12/4/2017,5.55,99,43,0,0,989.9,11.14,-0.8,6.8,6.846897107
12/4/2017,5.47,66,25,0,0,989.9,10.94,-1.1,6.9,6.987131028
12/4/2017,5.87,100,1,34,0,988.4,10.94,-0.7,7.5,7.532595834
12/4/2017,5.94,100,0,66,0.02,986.5,11.04,-0.7,8.3,8.329465769
12/4/2017,6.11,100,1,39,0,985.4,12.44,0.2,9.8,9.802040604
12/4/2017,7.9,100,9,36,0,982.1,16.84,1.2,11.4,11.4629839
12/4/2017,10.05,100,34,0,0.99,981.3,16.74,3.2,8.9,9.457801013
12/5/2017,11.94,100,67,0,1.78,979.5,16.24,2.3,10.7,10.94440496
12/5/2017,13.41,100,100,100,11.3,978.8,15.74,7.2,8.9,11.44770719
12/5/2017,0.22,100,86,61,0,980.9,10.74,9,-1,9.055385138
12/5/2017,0.73,100,99,100,5.07,983.2,9.94,8.1,-2.1,8.367795409
12/5/2017,-0.44,35,4,1,0,984.3,6.34,8.3,-0.7,8.329465769
12/5/2017,-2.29,20,2,1,0,986.8,3.84,7.3,-0.8,7.343704787
12/5/2017,-4.93,45,0,0,0,989.6,2.54,8.6,-0.6,8.620904825
12/5/2017,-10.38,72,0,44,0,990.4,2.34,8.7,-1.1,8.769264507
12/5/2017,-9.49,35,0,67,0,989.5,3.74,9.5,0.3,9.504735662
12/6/2017,-7.48,17,29,33,0,990,2.14,5.7,-0.2,5.703507693
12/6/2017,-10.88,0,0,0,0,991.6,-0.66,5.2,-0.6,5.234500931
12/6/2017,-13.04,0,0,0,0,991.7,-1.66,5.1,0.5,5.12445119
12/6/2017,-7.24,0,0,0,0,990.8,-0.06,2.9,2.9,4.101219331
12/6/2017,-7.61,0,0,0,0,989.2,0.14,3.9,3.6,5.307541804
12/6/2017,-7.92,0,0,0,0,988.7,0.34,4.8,3,5.660388679
12/6/2017,-6.69,0,0,0,0,990.2,2.44,6.9,-0.2,6.902897942
12/6/2017,-9.54,0,17,0,0,990.7,3.04,7.1,-2.3,7.463243263
12/6/2017,-11.81,0,0,0,0,990.5,2.24,6.7,-2,6.992138443
12/7/2017,-11.17,0,0,0,0,992.5,-0.56,3.8,-0.4,3.820994635
12/7/2017,-10.28,0,0,0,0,992.9,-1.26,3.4,-0.5,3.436568055
12/7/2017,-9.64,0,74,0,0,993.6,-2.06,3.6,-3.2,4.816637832
12/7/2017,-11.7,0,0,0,0,993.1,-2.36,3.6,-1.4,3.862641583
12/7/2017,-10.55,0,0,0,0,994,-4.46,5.1,-2.9,5.866856058
12/7/2017,-12.17,0,18,0,0,994.2,-4.96,5.3,-2.7,5.948108943
12/7/2017,-12.15,0,85,0,0.06,995.4,-4.26,5.4,-3.2,6.276941931
12/7/2017,-12.24,0,82,0,0.12,995,-2.86,5.6,-2.6,6.174139616
12/7/2017,-12.93,0,34,0,0,993.7,-2.76,5.2,-2.1,5.608029957
12/8/2017,-13.72,0,17,0,0,994,-4.26,3.2,-0.4,3.224903099
12/8/2017,-14.38,0,0,0,0,994,-4.56,3.4,-0.5,3.436568055
12/8/2017,-17.14,0,0,0,0,993.7,-5.16,3.5,0,3.5
12/8/2017,-14.39,0,0,0,0,992.9,-5.26,3.4,0.1,3.40147027
12/8/2017,-17.76,0,0,0,0,992.2,-5.56,3.7,0.8,3.785498646
12/8/2017,-17.77,0,0,0,0,991.1,-5.76,3.4,1.3,3.640054945
12/8/2017,-17.65,0,0,0,0,991.1,-3.86,3.9,3.1,4.981967483
12/8/2017,-16.73,0,0,0,0,988.7,0.24,4.9,3.1,5.798275606
12/8/2017,-15.37,0,0,0,0,985.9,0.94,4.5,3,5.408326913
12/9/2017,-13.56,0,0,0,0,985.2,-2.16,2.4,3.9,4.579301257
12/9/2017,-14.03,0,69,0,0,983.6,-0.46,4.2,4.8,6.378087488
12/9/2017,-14.32,0,0,14,0,982.9,-2.66,3.4,4,5.249761899
12/9/2017,-11.38,0,84,19,0.04,981.3,-0.46,5,2.9,5.780138407
12/9/2017,-9.73,0,75,100,0.14,981.1,-2.36,4.6,2.7,5.333854141
12/9/2017,-4.95,0,88,83,1.65,980.8,-1.96,5.5,-2.2,5.923681288
12/9/2017,-5.93,0,100,0,0.43,982.7,-0.46,4.2,-6.4,7.655063684
12/9/2017,-7.9,0,97,0,0.76,985.4,-0.16,4.5,-6.9,8.237718131
12/9/2017,-8.67,0,35,0,0,987.7,-0.86,4.7,-5.6,7.310950691
12/10/2017,-8.63,0,23,0,0,990.6,-3.56,3.5,-2.8,4.482186966
12/10/2017,-9.86,0,0,0,0,992.4,-4.36,3.5,-2.1,4.081666326
12/10/2017,-10.15,8,0,13,0,992,-4.56,3.3,-0.5,3.337663854
12/10/2017,-10.42,0,0,0,0,992.8,-4.66,3.5,-0.6,3.551056181
12/10/2017,-11.41,0,0,0,0,991.2,-4.56,3.5,1.3,3.733630941
12/10/2017,-10.82,3,24,23,0,990.6,-3.26,4.5,3.2,5.521775077
12/10/2017,-10.11,0,82,68,0,989.2,-1.06,3.9,5.1,6.420280368
12/10/2017,-7.11,15,41,60,0,987.5,2.64,6.3,3.1,7.021395873
12/10/2017,-4.91,15,0,2,0,987.1,3.14,5.7,-0.4,5.714017851
12/11/2017,-4.26,46,0,1,0,989.4,-0.56,3.4,-1.6,3.757658846
12/11/2017,-4.67,2,0,0,0,990.8,-2.26,2.3,-2.4,3.324154028
